дата,время,рейтинг,текст,автор,likes_count,official_answer,город,отделение,люди
2025-11-01,00:31:52,5,Отличное обслуживание ! Рахмет Мадияру!!!,Сабыржан Байжумаев,0,"{'date_created': '2025-11-01T13:53:31.840611+07:00', 'id': '56115859', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за ваш отзыв! Рады, что обслуживание вам понравилось и оставило приятное впечатление.'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-31,17:29:48,5,"Хороший банк, особенно понравилось обслуживание менеджера Асем, профессионал в своей сфере!",Куаныш Шапиев,0,"{'date_created': '2025-10-31T19:15:17.090638+07:00', 'id': '56083680', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв! Очень рады, что вы высоко оценили нашу работу и уровень обслуживания.'}",Павлодар,Академия Сатпаева улица,асем дандыбаева
2025-10-31,17:21:58,5,"В целом отличный банк, особенно понравилась обслуживание менеджера Кымбат.",Данияр Жаксылыков,0,"{'date_created': '2025-10-31T19:14:48.461056+07:00', 'id': '56083641', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо, что выбираете нас! Рады были вам помочь.😊'}",Павлодар,Академия Сатпаева улица,кымбат
2025-10-31,16:26:22,5,Спасибо Мадияру! Помог оплатить просроченный кредит.,Али А,0,"{'date_created': '2025-10-31T19:14:11.150952+07:00', 'id': '56083594', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв! Рады, что смогли помочь.😊'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-31,16:20:41,5,"Хорошее обслуживание, вежливый персонал!",Оралбек Совет,0,"{'date_created': '2025-10-31T19:13:35.691426+07:00', 'id': '56083529', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо! Рады, что у вас остались такие приятные впечатления.'}",Павлодар,Академия Сатпаева улица,
2025-10-31,16:08:25,5,Понравился подход клиентам банка,Fridrikh Bratmayer,0,"{'date_created': '2025-10-31T19:12:57.608073+07:00', 'id': '56083457', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо за отзыв! Рады, что вы остались довольны обслуживанием.😊'}",Павлодар,Академия Сатпаева улица,
2025-10-31,15:43:19,5,"Отличный сервис, грамотные и вежливые сотрудники!",Лина Св.,0,"{'date_created': '2025-10-31T19:12:26.420319+07:00', 'id': '56083414', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв!🤗'}",Павлодар,Академия Сатпаева улица,
2025-10-31,13:38:53,5,Өте жақсы Банк!,op wick,0,"{'date_created': '2025-10-31T19:12:00.48856+07:00', 'id': '56083367', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы кеш! Пікіріңізге көп рақмет!'}",Павлодар,Академия Сатпаева улица,
2025-10-31,13:38:06,5,Все понятно объясняют. Отвечают на все вопросы. Отдельный рахмет менеджеру Мадияру.,Нурбек Баймагамбетов,0,"{'date_created': '2025-11-04T03:16:15.920596+07:00', 'id': '56233638', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за приятный отзыв! Рады, что вам всё понравилось.💚'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-31,13:25:26,5,Все на высшем уровне!!! Мадияр специалист решил все вопросы быстро и четко,Айдын Амрен,0,"{'date_created': '2025-10-31T19:11:12.592665+07:00', 'id': '56083284', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв! 😊'}",Павлодар,Академия Сатпаева улица,
2025-10-31,13:18:31,5,"Обслужили хорошо, отдельный Рахмет Мадияр парнишка фамилию не помню ДАЛ четкий ответ на мой вопрос!",Рахат Назимов,0,"{'date_created': '2025-10-31T19:10:49.612418+07:00', 'id': '56083256', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Рады, что вы довольны качеством обслуживания!💚'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-31,13:09:43,5,Все вопросы решаются быстро и оперативно. Отдельное спасибо Мадияру,Zarina Makenova,0,"{'date_created': '2025-10-31T19:10:17.788373+07:00', 'id': '56083231', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за теплый отзыв!💚'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-31,13:09:14,5,Спасибо Мадияру!!! Помог быстро все решить 🤩,Дана Жазыбаева,0,"{'date_created': '2025-10-31T19:09:38.940699+07:00', 'id': '56083197', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо за отзыв!'}",Павлодар,Академия Сатпаева улица,
2025-10-31,12:58:14,5,Все супер,Adilhan Olzhabek,0,"{'date_created': '2025-10-31T19:09:21.778468+07:00', 'id': '56083177', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв!'}",Павлодар,Академия Сатпаева улица,
2025-10-31,12:55:10,5,Хорошие специалисты быстрое обслуживание,Куаныш Муслимов,1,"{'date_created': '2025-10-31T12:57:35.086193+07:00', 'id': '56055835', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо большое за отзыв!💚'}",Павлодар,Академия Сатпаева улица,
2025-10-31,12:30:58,5,"Отличный банк! Спасибо специалисту Махаббат, профессионал своего дела",Aigerim Akhmetova,0,"{'date_created': '2025-10-31T12:56:14.496141+07:00', 'id': '56055780', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо за позитивный отзыв! Рады, что вам понравилось обслуживание и подход нашего специалиста.😊'}",Павлодар,Академия Сатпаева улица,махаббат
2025-10-31,12:29:03,5,Лучшее отделение банка. Обслуживание на высшем уровне! Сотрудники адекватные и дружелюбные!,Каирхан Джартаев,0,"{'date_created': '2025-10-31T12:55:52.483478+07:00', 'id': '56055757', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо за ваш отзыв! Рады, что обслуживание вам понравилось и вы остались довольны визитом.😄'}",Павлодар,Академия Сатпаева улица,
2025-10-31,12:28:35,5,Карты 👍,Максут .,0,"{'date_created': '2025-10-31T12:55:22.069305+07:00', 'id': '56055720', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Благодарим за приятный отклик!💚'}",Павлодар,Академия Сатпаева улица,
2025-10-29,13:32:14,5,"Благодарю за внимание 
Благодарю за обслуживание 
Специалистов банка: Меруерт, Кымбат, Шолпан, Махаббат, Динару
За оперативное решение вопросов.
Желаю успехов в вашем труде.",Серик Аскеров,0,"{'date_created': '2025-10-29T18:27:05.193828+07:00', 'id': '55959057', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за теплые слова и высокую оценку нашей работы. Нам приятно, что вы остались довольны обслуживанием. Ваш отзыв вдохновляет нас становиться ещё лучше!'}",Павлодар,Академия Сатпаева улица,
2025-10-24,19:20:31,5,"Обратился в данный филиал по вопросу счета ИП, полностью получил ответы на вопросы. Оперативно отработал менеджер Меруерт, по вопросу приложения для фл помогла менеджер Кымбат.",Нуржан Тлеубаев,0,"{'date_created': '2025-10-27T07:06:19.811686+07:00', 'id': '55784861', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Приносим благодарность за ваш отзыв. 💚 Рады, что ваши вопросы были оперативно решены и обслуживание оставило положительное впечатление.'}",Павлодар,Академия Сатпаева улица,меруерт
2025-10-24,18:28:16,5,Все супер! Спасибо Мадияру,Оксана Ловяга,0,"{'date_created': '2025-10-24T18:45:06.949394+07:00', 'id': '55693554', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nСпасибо за ваш отзыв! \nРады, что Мадияр помог вам и вы остались довольны обслуживанием!'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-24,17:58:35,5,"Добрый день. Сегодня пришла в ваш банк для консультации по вопросу, какие условия для новых клиентов у вашего банка. Консультировалась у менеджера Асем. Благодаря ее работе я открыла карту и два депозита. Очень приятная и грамотная девушка. Все четко, по делу, вежливо с приятной улыбкой. Сама всё сделала. А я ушла довольной и условиями и обслуживанием.",Валентина Твердохлеб,0,"{'date_created': '2025-10-24T18:43:35.624017+07:00', 'id': '55693433', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! \nРады, что вы остались довольны обслуживанием и условиями в нашем банке. \nБудем всегда рады помочь вам! 💚'}",Павлодар,Академия Сатпаева улица,асем дандыбаева
2025-10-24,17:30:30,5,"Отличный банк, большое спасибо сотрудником, хочу отметить Меруерт, Кымбат, Махаббат, не раз обращалась, всегда ответят на все вопросы грамотно, быстро, очень доброжелательные, ставлю все 5 звезд",Динара Мунайтбасова,0,"{'date_created': '2025-10-24T18:42:10.501445+07:00', 'id': '55693315', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nСпасибо вам за такой тёплый отзыв и высокую оценку! ⭐ \nВсегда рады помочь вам снова! 💚'}",Павлодар,Академия Сатпаева улица,
2025-10-24,17:25:14,5,"Хочу выразить благодарность сотрудницам Меруерт, Махабат и Кымбат. Очень внимательные и доброжелательные девушки, всё подробно объяснили и помогли быстро решить мой вопрос. Обслуживание на высоком уровне, приятно было общаться! Спасибо большое",Karina Daulet,0,"{'date_created': '2025-10-24T18:40:32.269052+07:00', 'id': '55693168', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nСпасибо вам большое за такой душевный отзыв! 💚 \nРады, что вы остались довольны обслуживанием - для нас это самая большая награда!'}",Павлодар,Академия Сатпаева улица,меруерт
2025-10-24,13:32:42,5,"Менеджеры по юр лицам Меруерт,Шолпан ,Махаббат отличные девчата обслуживания грамотное очень приятно с ними работать",Аманельды Ахметбеков,0,"{'date_created': '2025-10-24T16:03:21.074345+07:00', 'id': '55682373', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nСпасибо вам за тёплый отзыв! \nМы рады, что смогли помочь и вы остались довольны обслуживанием. \nБлагодарим за доверие к Freedom Bank! 💚'}",Павлодар,Академия Сатпаева улица,меруерт
2025-10-22,01:46:05,5,"Мне важно, чтобы всякие примочки банковские нормально работали. Я все время в отъездах, работа такая. Ну вот карта этого банка мне идеально зашла - оформила прям в дороге заявку, потом домой сам пластик получила, пользуюсь уже пол года и все нравится. Кешбек приятный, особенно за бензин много выходит, я постоянно заправляюсь. Мужу оформила такую же карту",Юля Дубенскова,0,"{'date_created': '2025-10-22T14:22:59.26796+07:00', 'id': '55554265', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Большое спасибо за добрые слова 💚Будем рады видеть вас в числе наших постоянных клиентов 😉'}",Павлодар,Академия Сатпаева улица,
2025-10-21,13:08:57,5,"Отличное обслуживание, все четко и ясно объяснили 👍🏻",… …,0,"{'date_created': '2025-10-22T14:11:42.399263+07:00', 'id': '55553302', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Здравствуйте, благодарим за такой приятный отзыв. Нам очень приятно. 💚'}",Павлодар,Академия Сатпаева улица,
2025-10-17,16:22:35,5,Обслуживание в отделении на высоте! Решил сразу несколько вопросов за один визит. Все в одном месте.,Бауржан Омаров,0,"{'date_created': '2025-10-17T16:43:18.803926+07:00', 'id': '55300963', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nСпасибо большое за ваш отзыв! 💚\nБудем рады видеть вас снова в Freedom Bank! 💚'}",Павлодар,Академия Сатпаева улица,
2025-10-14,14:52:06,5,Спасибо Мадияру,Ботагоз Сатыбаева,0,"{'date_created': '2025-10-15T11:47:22.230388+07:00', 'id': '55171894', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Благодарим за вашу высокую оценку.'}",Павлодар,Академия Сатпаева улица,мадияр
2025-10-10,20:57:42,5,"Фридом Банк радует сервисом, мне главное чтобы было удобно и быстро. Тут как раз так и получается ну, я не столкнулся с проблемами. Быстро оформляют что кредит, что карту, в банк я для этого не ходил, хотя прям рядом отделение есть, но я с работы поздно приезжаю, не успеваю. Специалист вежливо и очень профессионально все мне рассказал по кредиту, вопросов не осталось. По условиям все понятно, автокредит в другом банке – там обязательную страховку повесили. Так что рекомендую.",Иван,0,"{'date_created': '2025-10-11T18:10:02.80711+07:00', 'id': '54959332', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за тёплые слова и высокую оценку нашего сервиса. Рады, что оформление кредита и карты прошло быстро и удобно, а наши специалисты помогли вам разобраться во всех деталях. Очень приятно, что вы рекомендуете нас! Если понадобятся консультации или помощь — всегда готовы поддержать.'}",Павлодар,Академия Сатпаева улица,
2025-10-09,19:16:05,5,"Открывал карту фридом. Сотрудница Айсана очень сильно помогла, доходчиво всё объяснила",Вунш Пунш,2,"{'date_created': '2025-10-10T16:22:40.503895+07:00', 'id': '54915658', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за отзыв! Рады, что всё прошло хорошо.'}",Павлодар,Академия Сатпаева улица,
2025-10-09,18:30:11,5,Очень отличный сервис! Спасибо Айсене очень быстро все объяснила и помогла ♥️,Talgat Algatov,2,"{'date_created': '2025-10-10T16:23:14.51276+07:00', 'id': '54915722', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за высокую оценку и приятные слова!💚'}",Павлодар,Академия Сатпаева улица,
2025-10-06,19:42:24,5,"Очень удобно, что можно решить все и свои вопросы и вопросы по компании в одном месте. Сотрудники всегда готовы подсказать, помочь. Мне нравится",Ляззат Аманжолова,0,"{'date_created': '2025-10-07T19:26:33.08869+07:00', 'id': '54755914', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер. Огромное спасибо, что выбрали нас, обращайтесь 🌸'}",Павлодар,Академия Сатпаева улица,
2025-10-06,18:34:51,1,"К сожалению, самый Худший Банк в Казахстане !!!

Куда смотрит Правительство !!!

Давая Лицензию такому банку !!!",Азамат Канафин,2,"{'date_created': '2025-10-07T19:22:27.631399+07:00', 'id': '54755610', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\n\nНам очень жаль, что у вас сложилось такое мнение о нашем банке. Пожалуйста, напишите нам в Direct Instagram, с какими сложностями вы столкнулись — мы постараемся вам помочь.\n\nСпасибо за обратную связь!'}",Павлодар,Академия Сатпаева улица,
2025-09-30,15:08:49,5,Оформил цифровую ипотеку прямо с телефона. Реально такой современый подход,Кайрат Тургунбаев,0,"{'date_created': '2025-10-01T19:41:43.526986+07:00', 'id': '54427074', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Кайрат, добрый вечер! Благодарим вас за ваш отзыв и оценку 💛 Будем рады видеть вас в числе наших постоянных клиентов!'}",Павлодар,Академия Сатпаева улица,
2025-09-25,16:32:50,5,"Автокредит одобрил быстро, машина уже у меня. Очень довольна сервисом. все быстро ил удобно.",Сержан Мадиев,0,"{'date_created': '2025-09-29T15:04:17.97822+07:00', 'id': '54275963', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Благодарим за ваш отзыв. Рады, что оформление прошло быстро и удобно.'}",Павлодар,Академия Сатпаева улица,
2025-09-23,19:27:51,1,Ни один банкомат по городу не работает.. с вашего банка вообще можно деньги снимать?,Честный отзыв,0,"{'date_created': '2025-09-24T16:53:18.358831+07:00', 'id': '54050674', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Банкоматы работают штатно. Ограничений не наблюдаем. Напишите, пожалуйста, нам в direct instagram - проверим детальнее.'}",Павлодар,Академия Сатпаева улица,
2025-09-22,16:55:19,5,"Рахмет коп. Тез арада праблемамды шешип берди. Карта алугада комектести.Ризамын, рахмет!",Динара Турсунова,0,"{'date_created': '2025-09-25T15:08:39.39855+07:00', 'id': '54095622', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Қолдау білдіргеніңізге қуаныштымыз. Сіздің мәселеңіз тез арада шешіліп, карта алу жұмысыңыз сәтті аяқталғанына ризамыз.'}",Павлодар,Академия Сатпаева улица,
2025-08-29,17:29:57,5,Барлыгы жаксы! Рахмет,Zhanatalap,0,"{'date_created': '2025-09-01T11:08:33.007147+07:00', 'id': '52753046', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы таң! Қызметіміз көңіліңізден шыққанына қуаныштымыз.'}",Павлодар,Академия Сатпаева улица,
2025-08-27,17:08:48,5,"Банк мне нравится, я практически всеми услугами пользуюсь, и карта мультивалютная с кешбеком. и вклады. Все для людей сделано",Антон Романов,0,"{'date_created': '2025-08-28T15:07:02.679066+07:00', 'id': '52583729', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за высокую оценку 🙏 Нам приятно, что наши продукты и услуги помогают вам в повседневных задачах.'}",Павлодар,Академия Сатпаева улица,
2025-08-25,20:07:21,5,"Консультант Махаббат всегда быстро и хорошо обслуживает, очень компетентна.",Аселя Мусина,0,"{'date_created': '2025-08-27T12:58:03.178391+07:00', 'id': '52510350', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо за тёплые слова! Всегда готовы поддержать вас на высоком уровне💚'}",Павлодар,Академия Сатпаева улица,
2025-08-21,15:45:15,5,Офиске баражатып автокредит туралы билу ушин осы банкка кирдим. Менеджер грамотный кансультация берды. Заявканы сразу калдырып кеттим,Бауыржан Молдагалиев,0,"{'date_created': '2025-08-24T11:18:34.702452+07:00', 'id': '52323198', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы таң! Уақыт бөліп, кері байланыс қалдырғаныңызға рақмет. Қызметіміз көңіліңізден шыққанына қуаныштымыз.'}",Павлодар,Академия Сатпаева улица,
2025-08-18,17:20:57,5,Очень довольна сервисом в этом офисе Freedom Bank. Всегда спокойно и профессионально решают вопросы,Айгерим Садыкова,0,"{'date_created': '2025-08-18T17:32:13.512804+07:00', 'id': '52007340', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Айгерим, здравствуйте! Спасибо большое за приятный отзыв 🙏 Обращайтесь 💛'}",Павлодар,Академия Сатпаева улица,
2025-08-16,15:04:15,5,"Одобрили ипотеку быстро, менеджер грамотно всё объяснил. Но ставка не самая низкая на рынке. Понравилось, что не пришлось ездить в офис — подписывали документы онлайн. Правда, техподдержка однажды заставила ждать ответа полдня. В целом есть куда расти",деня,0,"{'date_created': '2025-08-16T17:01:34.422245+07:00', 'id': '51906970', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за обратную связь 💚\nМы рады, что процесс оформления ипотеки оказался для вас удобным, и обязательно учтём ваши замечания по сервису.'}",Павлодар,Академия Сатпаева улица,
2025-08-15,17:17:49,5,Зашел по пути по поводу реквизитов для перевода. Менеджер все объяснил оказывается все можно делать в приложении. Молодцы!,Рамазан Омаров,0,"{'date_created': '2025-08-16T17:00:32.615328+07:00', 'id': '51906931', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за высокую оценку. Рады, что вам удалось быстро получить нужную информацию.'}",Павлодар,Академия Сатпаева улица,
2025-08-14,22:09:27,5,"Ипотека в Фридоме - огонь! Заполнил анкету на сайте за 10 минут, через день одобрили. Процент 11,5% - для вторички нормально. Никаких лишних вопросов, всё четко. Теперь советую банк всем друзьям.",Максим Козлов,1,"{'date_created': '2025-08-16T16:59:32.688589+07:00', 'id': '51906887', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Рады, что оформление ипотеки прошло для вас удобно и быстро. Спасибо за отзыв 💚'}",Павлодар,Академия Сатпаева улица,
2025-08-13,16:28:51,5,"Здравствуйте! Хотела бы оставить отзыв о банке, который очень помог нам когда-то, далее пошел на встречу с отсрочкой, когда другие банки отказывали! Курировала весь процесс менеджер Айнур, за что благодарна очень, своим терпением и компетентностью помогала, до самого закрытия кредита Благодарю! Успехов и процветания банку🙏🏻",Мадина Субекова,1,"{'date_created': '2025-08-14T12:16:09.192741+07:00', 'id': '51788633', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Благодарим вас за теплые слова и доверие к нашему банку. Нам приятно, что мы смогли помочь вам в сложной ситуации и обеспечить комфортное сопровождение до полного решения вопроса.'}",Павлодар,Академия Сатпаева улица,айнур
2025-08-12,15:53:08,5,"Переехали в новую квартиру с помощью ипотеки от этого банка. Ставка нормальная, оформление быстрое, все отлично.",Тамара Родионова,0,"{'date_created': '2025-08-12T19:44:50.552538+07:00', 'id': '51696379', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за ваш отзыв! Рады, что ипотека помогла вам быстро и удобно решить жилищный вопрос. Желаем уюта и счастья в новой квартире!'}",Павлодар,Академия Сатпаева улица,
2025-08-11,23:26:25,5,"Мечтал о Hyundai Tucson новой модели. В Фридом Банке взял автокредит, мне предложили нормальный процент из всех других банков, потому и взял. Заполнил заявку онлайн, прикрепил только паспорт и ИИН. Менеджер Айгуль сама связалась с дилером, уточнила все детали по машине. Кредит одобрили за день, а на следующий уже подписали договор. Никаких скрытых комиссий — всё прозрачно. Даже график платежей подстроили под мои зарплатные дни.",Руслан Королев,0,"{'date_created': '2025-08-12T19:43:44.000387+07:00', 'id': '51696318', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо за такой подробный отзыв! Очень рады, что оформление кредита прошло быстро, удобно и прозрачно. Пусть новая машина приносит вам много радости и комфорта!'}",Павлодар,Академия Сатпаева улица,
2025-08-11,22:59:53,5,"Взял кредит на теплицы под залог земли. Одобрили 15 млн тенге под 17% — для сельского хозяйства норма. Порадовали гибкий график платежей (плачу после урожая) и отсрочка первого взноса на 3 месяца. Вобще долго искал, где банк войдет в мое положение. Тут нашел",Кирилл Богдан,0,"{'date_created': '2025-08-12T19:42:39.768129+07:00', 'id': '51696274', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Спасибо за ваш отзыв! Рады, что условия кредита подошли именно вам и помогли реализовать планы. Желаем успешного урожая и процветания вашему бизнесу!'}",Павлодар,Академия Сатпаева улица,
2025-08-05,03:06:40,5,"Пользуюсь кредитной картой с лимитом 500 000 тенге. Кэшбек приличный получается на продукты, каждый день в магазины ходим — семье из четырёх человек выгодно. Недавно увеличили лимит после года исправных платежей.",Никита Меркулов,0,"{'date_created': '2025-08-06T19:31:47.992206+07:00', 'id': '51365381', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Благодарим вас за отзыв и доверие!\nОчень рады, что кредитная карта помогает вам в повседневных расходах и приносит ощутимую выгоду для семьи🙌🏻'}",Павлодар,Академия Сатпаева улица,
2025-07-28,18:28:31,5,"Редко пишу отзывы, но захотелось похвалить сервис банка. С таким удобным банком реально стало проще и копить проценты на депозит хорошие, и платить есть классный кешбек. Так что рекомендую!",Бауыржан Ахметов,0,"{'date_created': '2025-07-30T16:13:33.713373+07:00', 'id': '50951092', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Благодарим за тёплые слова 😊 Очень приятно, что вы оценили и удобство, и выгоды. Рады быть полезными!'}",Павлодар,Академия Сатпаева улица,
2025-07-24,15:39:10,5,"Барлық қызметкерлер мейірімді, банктегі қыздар бәрін түсіндіріп, тез жіберді",Рамазан Юсупов,0,"{'date_created': '2025-07-28T02:24:51.391414+07:00', 'id': '50776356', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы кеш! Жылы лебізіңізге үлкен рақмет. Біз әрқашан сапалы қызмет көрсетуге дайынбыз.'}",Павлодар,Академия Сатпаева улица,
2025-07-21,13:20:57,5,"У меня в этом банке есть ипотечный кредит, когда у меня возникают вопросы сотрудники банка всегда готовы помочь. Особенно хочу поблагодарить Шолпан Казгамбаеву за её отзывчивость , вежливость, профессионализм. Всем сотрудникам желаю крепкого здоровья и творческих успехов.",Багизат Адильшенова,0,"{'date_created': '2025-07-21T14:11:03.265564+07:00', 'id': '50402677', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Большое спасибо за тёплые слова и доверие к нашему Банку! 😊\nОсобенно приятно читать добрые отзывы о работе наших коллег - обязательно передадим благодарность. \nРады, что вы с нами!'}",Павлодар,Академия Сатпаева улица,
2025-07-17,01:15:02,5,"Благодарю Freedom банк в оформлении кредита, менеджер Азиза грамотно проконсультировала. Банку желаю побольше хороших клиентов!",Сауле Султанова,0,"{'date_created': '2025-07-17T13:17:24.193187+07:00', 'id': '50203484', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за вашу высокую оценку. Рады, что консультация прошла комфортно и была полезной для вас 💚'}",Павлодар,Академия Сатпаева улица,азиза
2025-07-16,17:53:35,5,"Нужна была вторая машина в семью, оформили через цифровой автокредит. Всё оформили за сутки. Особенно удобно что мужу не пришлось отпрашиваться с работы и собирать бумажки.",Айгуль Омарова,0,"{'date_created': '2025-07-17T13:16:47.412272+07:00', 'id': '50203427', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо, что поделились опытом!\nРады, что оформление прошло быстро и удобно для вашей семьи.'}",Павлодар,Академия Сатпаева улица,
2025-07-16,17:07:33,5,"Менеджер Азиза,грамотный специалист,полное сопровождение,четкая консультация,все по делу👍",Ermek Arynov,1,"{'date_created': '2025-07-17T13:10:07.814484+07:00', 'id': '50202878', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо за обратную связь. Рады, что смогли помочь и оставить приятное впечатление от сервиса 🙌🏻'}",Павлодар,Академия Сатпаева улица,азиза
2025-07-15,22:21:34,5,"Хочу выразить благодарность менеджеру банка Азизе— за её профессионализм, внимательность и отзывчивость.
Оформление автокредита для меня было важным и в то же время волнительным шагом, но благодаря Азизе весь процесс прошёл быстро, чётко и абсолютно без лишнего стресса. Она подробно объяснила все условия и всегда была на связи, отвечая на все мои вопросы. Отдельно хочу отметить её доброжелательное отношение, компетентность и умение находить подход к клиенту. Азиза — настоящий профессионал своего дела, и я очень рад, что именно она сопровождала меня на всех этапах оформления автокредита. Спасибо большое за отличную работу! Таких сотрудников хочется рекомендовать!",Ayan Khamitov,3,"{'date_created': '2025-07-17T13:06:59.53813+07:00', 'id': '50202678', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Спасибо большое за отзыв. Очень приятно знать, что сервис оставил у вас хорошие впечатления 💚'}",Павлодар,Академия Сатпаева улица,
2025-07-15,18:00:39,5,Здравствуйте! Хочу оставить отзыв город Павлодар Ведущий специалист ПКМ Шолпан. Специалист с большой буквы всегда все объяснит вежливо и понятно. Спасибо Вам большое за Ваш труд.,Шолпан Саликбаева,1,"{'date_created': '2025-07-17T13:06:13.752129+07:00', 'id': '50202611', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброе утро! Благодарим вас за такой тёплый отзыв 💚 \nНам очень приятно, что вы остались довольны обслуживанием!'}",Павлодар,Академия Сатпаева улица,шолпан
