дата,время,рейтинг,текст,автор,likes_count,official_answer,город,отделение,люди
2025-12-29,14:51:21,4,👍👍👍,Ержан Джунисов,0,"{'date_created': '2025-12-29T19:08:27.676968+07:00', 'id': '59136126', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Ержан, қайырлы күн! Пікіріңіз бен бағалауыңыз үшін үлкен рақмет!!!'}",Шымкент,Улица Казыбек би,
2025-12-26,20:33:22,5,Махамбетали менеджер не коп ракмет 👍,Use 1,0,"{'date_created': '2025-12-26T22:42:21.32289+07:00', 'id': '59019708', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Қолдауыңыз үшін алғыс айтамыз🤗'}",Шымкент,Улица Казыбек би,
2025-12-26,20:10:05,5,Махамбетәли менеджерге рақмет !!!,Шапагат Бекбауова,0,"{'date_created': '2025-12-26T22:41:24.43199+07:00', 'id': '59019639', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш!\nСізге сапалы қызмет көрсете алғанымызға қуаныштымыз🤝🏻'}",Шымкент,Улица Казыбек би,
2025-12-26,19:36:03,5,Махамбетәли менеджерге рахмет👍,Zakrizat Solpieva,0,"{'date_created': '2025-12-26T22:39:59.420371+07:00', 'id': '59019525', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Пікіріңіз үшін алғысымыз шексіз. Әрдайым күтеміз!'}",Шымкент,Улица Казыбек би,
2025-12-26,18:59:09,5,"Спасибо сотруднику Freedom Банка Али за отзывчивость и поддержку! Очень приятно, когда к клиентам относятся с уважением и искренним желанием помочь.",Abdyqadyr Nabiev,0,"{'date_created': '2025-12-26T22:44:08.697972+07:00', 'id': '59019852', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер, благодарим вас, что выбираете нас☺️ Будем ждать вас снова🌟'}",Шымкент,Улица Казыбек би,
2025-12-26,18:30:16,5,Озира менеджерге рахмет 👍👍👍,Нургул Утельбаева,0,"{'date_created': '2025-12-26T22:38:19.044041+07:00', 'id': '59019399', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Пікір қалдырып, бағалағаныңызға үлкен рақмет🙌🏻'}",Шымкент,Улица Казыбек би,
2025-12-26,15:41:10,5,"Өзира Рақмет, үлкен.",Гульжан Усенова,0,"{'date_created': '2025-12-26T22:37:44.9621+07:00', 'id': '59019359', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Жылы лебізіңіз бен сеніміңіз үшін шын жүректен рақмет.'}",Шымкент,Улица Казыбек би,
2025-12-25,20:01:10,5,"Хочу выразить свою благодарность Freedom Bank.
Отдельное спасибо Жетписбаеву Ермеку настоящему профессионалу своего дела.
Благодарю, очень приятно с вами работать.",Altinay Kalmyrzakkizy,0,"{'date_created': '2025-12-26T13:36:53.014629+07:00', 'id': '58990134', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Рады, что удалось решить ваш вопрос. Благодарим вас за отзыв! 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,15:37:33,5,"Freedom bank өте керемет, ұнады. Жетпісбаев Ермек білікті білімді маман. 👏👏👏",Бек Абдулла,0,"{'date_created': '2025-12-26T13:35:08.836504+07:00', 'id': '58989974', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сізге көмектесе алғанымызға қуаныштымыз. Пікіріңіз үшін алғысымызды білдіреміз! 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,13:59:24,5,Өзира менеджер қызметі керемет👍👍,Алтынай Нарботаева,0,"{'date_created': '2025-12-26T13:24:37.236373+07:00', 'id': '58989132', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңіз үшін рақмет, сіздің разы болғаныңыз біз үшін қуаныш 💚'}",Шымкент,Улица Казыбек би,
2025-12-25,13:38:31,5,👍👍👍Озира менеджер жаксы кызмет корсетты,Талгат Аблязов,0,"{'date_created': '2025-12-26T13:23:16.95003+07:00', 'id': '58989047', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет, бұл біз үшін өте маңызды 💚.'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-25,13:17:56,5,"Добрый день! Хочу выразить огромную благодарность сотруднику Жетписбаеву Ермек! За четкое и быстрое решение задачи, грамотное общение, считаю что такими работниками нужно гордиться и брать с них пример в работе и культуре общения с клиентами! Побольше таких сотрудников вашему банку! Он хороший пример честности и добропорядочности, в чем у меня, и надеюсь у других, были реальные случаи убедиться и сказать ему большое спасибо за его работу.",Эльдар Нуралиев,0,"{'date_created': '2025-12-26T12:27:01.121851+07:00', 'id': '58985991', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Нам очень приятно, что вам всё понравилось. Спасибо, что делитесь своим впечатлением - для нас важно знать, что мы оправдываем ваши ожидания. Рады, что вы с нами 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,13:12:11,5,"Ермек Жетпісбаев, клиентке деген көзқарасы, жауапкершілігі мен кәсіби білімі жоғары.Қызмет көрсетуі керемет, бәрін тез әрі түсінікті етіп түсіндірді. Өте риза болдым! Осындай мамандар көбейе берсін!",Куралай Абдуллаева,0,"{'date_created': '2025-12-26T12:24:04.484574+07:00', 'id': '58985854', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Жылы пікіріңіз үшін рақмет, сіздің разы болғаныңыз біз үшін қуаныш 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,13:10:12,5,"Ермек очень грамотный специалист, Freedom bank супер!",Azamat A,0,"{'date_created': '2025-12-26T12:21:11.144941+07:00', 'id': '58985664', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Благодарим вас за отзыв, нам очень приятно 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,13:04:52,5,",,Жетпісбаев Ермек отқой отқой 🔥🔥🔥🔥🔥",Erlan Ereke,0,"{'date_created': '2025-12-26T12:14:48.5365+07:00', 'id': '58985352', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Шынайы пікіріңіз үшін алғысымызды білдіреміз. 💚'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,13:01:24,5,Ассалаумағалейкум Ермек нағыз өз ісінің маманы рахмет👍🏻,Асхат Нуралиев,0,"{'date_created': '2025-12-26T12:12:11.95027+07:00', 'id': '58985258', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Пікіріңіз үшін үлкен рақмет, бұл біз үшін өте маңызды 💚.'}",Шымкент,Улица Казыбек би,
2025-12-25,12:58:52,5,"добрый день! Обратилась к Ермеку Ж., грамотно проконсультировал, ответил на все вопросы, спасибо 👍",Merey Yenbekbay,0,"{'date_created': '2025-12-26T12:13:26.444132+07:00', 'id': '58985310', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Рады, что вам всё нравится. Благодарим за отзыв 💚.'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,12:25:41,5,"Добрый день, проконсультировался с начальником Ермек, очень вежливо, понятно все объяснил, по больше таких опытных сотрудников👏🏻",Байкен Красавчикұлы,0,"{'date_created': '2025-12-25T12:40:30.284405+07:00', 'id': '58936554', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Спасибо вам большое за ваш отзыв и оценку! Всегда рады помочь🌟'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,12:07:42,5,Менеджер Өзира тез әрі жылдам депозит ашып бізді жақсы қабылдады,Айжан Есжанова,0,"{'date_created': '2025-12-25T12:37:15.235382+07:00', 'id': '58936393', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң!\nҚызметіміздің жеделдігі мен қабылдаудың жайлылығы сізге ұнағанына қуаныштымыз.'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-25,11:37:25,5,Ермек деген кысы оте жаксы тусындырды рахме 👍🏼✊🏻,Galym Eshenkul,0,"{'date_created': '2025-12-25T12:35:52.58761+07:00', 'id': '58936296', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң😊\nПікіріңізге рақмет! Ақпараттың түсінікті әрі пайдалы болғанына қуаныштымыз.'}",Шымкент,Улица Казыбек би,ермек жетпісбаев
2025-12-25,11:17:10,5,Өзираға рахмет улкен💐😘,Madina Makulbekova,0,"{'date_created': '2025-12-25T12:35:22.828792+07:00', 'id': '58936258', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң!\nЖылы сөздеріңіз бен қолдауыңыз үшін үлкен алғыс айтамыз💚'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-24,17:47:56,5,Озира менеджер керемет тусындыреды рахмет 👍👍👍👍👍,Askar Rysbekov,0,"{'date_created': '2025-12-24T21:38:19.017869+07:00', 'id': '58915403', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Улица Казыбек би,
2025-12-24,17:23:12,5,Өзира менеджерге үлкен рахмет өте көп көмек көрсетті білікті маман!,Erbolat Karimsakov,0,"{'date_created': '2025-12-24T21:38:00.427287+07:00', 'id': '58915390', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Улица Казыбек би,
2025-12-24,13:09:34,5,Керемет банк,Магрипа Ташкенбайқызы,0,"{'date_created': '2025-12-24T21:35:45.242007+07:00', 'id': '58915275', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Улица Казыбек би,
2025-12-23,18:59:28,5,"Отличный банк, очень комфортная обстановка. Все четко и ясно, без недопонимания. Сотрудники очень вежливые и приятные. Отдельная благодарность Бегимкуловой Алтынай 🙏",М Ш,0,"{'date_created': '2025-12-24T06:33:29.191504+07:00', 'id': '58864330', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи!\nСпасибо большое за ваш отзыв! \nОчень приятно знать, что вы остались довольны атмосферой, обслуживанием и вниманием сотрудников. \nРады, что вы с нами!💚🙌'}",Шымкент,Улица Казыбек би,
2025-12-22,17:44:03,5,"Обслуживание мне понравилось очень быстро четко без лишних вопросов, приятно приходить в банк где работают грамотные специалисты, выражаю признательность и благодарность Алтынай Бауржановне!",Лидия Щеткина,1,"{'date_created': '2025-12-23T07:57:00.465427+07:00', 'id': '58806637', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Спасибо вам за отзыв. Мы рады, что вы остались довольны обслуживанием нашего банка. Всегда вам рады помочь. 💚'}",Шымкент,Улица Казыбек би,
2025-12-22,13:29:31,5,Менеджер Өзира жылдам депозитная карта ашып берді рахмет.,Айкун Айкун,1,"{'date_created': '2025-12-22T16:21:30.259276+07:00', 'id': '58771805', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін рахмет! Бөлімше қызметкерлері сізге көмектесе алғанына және қызметті ыңғайлы еткеніне қуаныштымыз.'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-22,12:17:56,5,"Өзира, өз ісінің нағыз маманы, Керемет қыз .",Laura Baitashova,1,"{'date_created': '2025-12-22T16:21:00.614574+07:00', 'id': '58771756', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Бөлімшеге барған кездегі ыңғайлы және жағымды әсеріңізге қуаныштымыз.'}",Шымкент,Улица Казыбек би,
2025-12-19,13:48:41,5,👍👍👍,Сапаралы Еламан,0,"{'date_created': '2025-12-20T06:41:18.554811+07:00', 'id': '58672570', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Жоғары бағалағаныңыз үшін алғыс білдіреміз💚'}",Шымкент,Улица Казыбек би,
2025-12-19,13:18:33,5,Фридом банк қызметкері Өзираға үлкен рахмет үнемі көмектеседі 👍👍😇,Гульфия Калдыкозова,0,"{'date_created': '2025-12-20T06:39:01.244958+07:00', 'id': '58672544', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет 😊 Біздің менеджердің жұмысына және көрсеткен көмегіне көңіліңіз толғанына қуаныштымыз 💚'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-18,17:58:43,5,Озира Рахмет молодец,Kaldibek Mamraimov,0,"{'date_created': '2025-12-18T18:38:17.400671+07:00', 'id': '58597779', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо за обратную связь! Рады, что Озира смогла вам помочь.'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-18,17:27:37,5,"Ставлю 5 звезд , только из-за сотрудницы Озира. Быстро , качественно и без лишних слов справляется со своими обязанностями. 
Остальные по три часа принимают одного клиента.",Zhazira Musaeva,1,"{'date_created': '2025-12-18T18:37:28.689323+07:00', 'id': '58597732', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день!\nБольшое спасибо за вашу оценку и тёплые слова в адрес Озиры! Мы обязательно передадим ей ваши комплименты. Ваш отзыв очень важен для нас - он помогает улучшать работу всей команды.'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-18,17:24:58,5,Өзира жақсы қызметкер👍,Orazbek Kurbanbaev,0,"{'date_created': '2025-12-18T18:34:54.781936+07:00', 'id': '58597540', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңізге рақмет! Жұмысымызды бағалағаныңыз бізге маңызды💚🤗'}",Шымкент,Улица Казыбек би,
2025-12-18,14:21:40,1,"Написано что работают в субботу, пришла в дождливую погоду а там закрыто 🤦🏻‍♀️🤦🏻‍♀️ просто так потратили время",Сара Амандыкова,0,"{'date_created': '2025-12-18T18:33:26.976567+07:00', 'id': '58597389', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день!\nПриносим наши искренние извинения за доставленные неудобства. Мы обязательно проверим и исправим график работы, чтобы в будущем подобных ситуаций больше не повторялось. Благодарим вас за обратную связь!'}",Шымкент,Улица Казыбек би,
2025-12-17,17:48:56,5,Бегімқұлова Айгерім қызметкерге көп рахмет тез әрі жылдам ақшамды салдым,Балнур Байбабаева,1,"{'date_created': '2025-12-17T19:10:20.977122+07:00', 'id': '58546832', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Сіздің жылы пікіріңізге рақмет, қызмет көрсету біз үшін мәртебе!'}",Шымкент,Улица Казыбек би,
2025-12-17,17:30:58,5,"Өте жаұсы қолайлы, Өзира тез әрі түсінікті етіп шешіп берді мәселемді . Рақметт!!!",Айдана Манап,0,"{'date_created': '2025-12-17T19:05:08.500591+07:00', 'id': '58546584', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Рақмет, сізге сапалы қызмет көрсете алғанымызға қуаныштымыз!'}",Шымкент,Улица Казыбек би,
2025-12-17,15:26:03,5,Freedom bank кызметкери Озира деген кызга рахмет корсеткен кызмети оте сапалы,Серік Киізбай,0,"{'date_created': '2025-12-17T19:01:16.939872+07:00', 'id': '58546309', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш! Сізге қызметіміз ұнағанына қуаныштымыз, пікіріңізге рахмет!'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-15,21:35:32,5,"Озира керемет қыз, білікті маман, жұмысын өте тыңғылықты жасайды",Арман Успешный,0,"{'date_created': '2025-12-16T06:31:00.384573+07:00', 'id': '58460755', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Рақмет сізге пікіріңіз үшін! Біздің менеджер өз жұмысын өте тиянақты және кәсіби деңгейде атқарғанына қуаныштымыз 💚'}",Шымкент,Улица Казыбек би,
2025-12-15,18:22:01,5,Темирбекова Асел Бахтияровна Тамаша қызмет көрсетті,@ //,0,"{'date_created': '2025-12-16T06:31:38.871386+07:00', 'id': '58460759', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Рақмет сізге пікіріңіз үшін! Біздің менеджер тамаша қызмет көрсеткеніне қуаныштымыз 😊'}",Шымкент,Улица Казыбек би,
2025-12-15,18:17:58,5,Қызмет көрсетуі өте тамаша Озира деген қызға рахмет!,Турашова Улжан,0,"{'date_created': '2025-12-16T06:33:07.906031+07:00', 'id': '58460779', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Жылы пікіріңіз үшін рақмет 😊 Қызмет көрсету сапасы сізге ұнағанына қуаныштымыз!'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-15,18:11:17,5,"Отличный сервис! Спасибо большое Озире, очень вежливая и компетентная! Также спасибо сотруднице по имени Асель, очень вежливая и грамотно все объяснила!",Draysiw V,0,"{'date_created': '2025-12-16T06:34:13.591481+07:00', 'id': '58460797', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! 💚 Спасибо за ваш тёплый отзыв 😊 Рады, что обслуживание было вежливым и профессиональным!'}",Шымкент,Улица Казыбек би,
2025-12-15,13:18:24,5,Озира молодец!,Google User,0,"{'date_created': '2025-12-15T15:02:59.283456+07:00', 'id': '58418195', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Благодарим вас за ваш отзыв 💚'}",Шымкент,Улица Казыбек би,
2025-12-14,17:33:41,5,"Өзирадан басқа адам жұмыс істемейді ау , 😂 отзывка карасам",rollanuly_b .,0,"{'date_created': '2025-12-16T06:37:40.496236+07:00', 'id': '58460810', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін рақмет 😊 Біздің банкте көптеген білікті менеджерлер қызмет етеді, және біз барлық клиенттерімізге жоғары деңгейде қызмет көрсетуге тырысамыз 💚'}",Шымкент,Улица Казыбек би,
2025-12-12,17:13:27,5,Керемет банк!,Жанар Кемельбекова,0,"{'date_created': '2025-12-13T17:02:37.924602+07:00', 'id': '58338639', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сеніміңіз бен пікіріңіз үшін рақмет🙌🏻'}",Шымкент,Улица Казыбек би,
2025-12-12,12:56:49,5,Өзира менеджер жақсы көмек көрсетті рахмет 👍👍👍,Рабига Турымбетова,0,"{'date_created': '2025-12-13T17:00:40.408232+07:00', 'id': '58338505', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңізге рақмет🤝🏻'}",Шымкент,Улица Казыбек би,
2025-12-11,19:14:04,5,Керемет қызмет көрсетті Өзира менеджер👍👍,Еланора Серикбаева,0,"{'date_created': '2025-12-12T06:57:35.764108+07:00', 'id': '58277511', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Сізге қызметіміз ұнағанына қуаныштымыз 💚'}",Шымкент,Улица Казыбек би,
2025-12-11,18:10:01,5,"Өзираның кәсіби жұмысын атап өткім келеді. Сұрағымды тыңдап, дереу шешім ұсынды. Барлығы ретімен, тез және ыңғайлы болды.",Dauka,0,"{'date_created': '2025-12-12T06:52:36.544246+07:00', 'id': '58277472', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Біздің қызметімізді бағалағаныңызға қуаныштымыз 😊'}",Шымкент,Улица Казыбек би,
2025-12-11,18:09:47,5,"Бөлімшеде Өзира мені жылдам қабылдап, жағдайымды бірден түсінді. Қадамдарды түсінікті айтып, уақыт жоғалтпай көмектесті. Қызмет көрсету деңгейі ұнады.",Nurdaulet Alibekov,0,"{'date_created': '2025-12-12T06:49:50.696455+07:00', 'id': '58277425', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Сіздің жылы пікіріңіз үшін рақмет 😊 Біз әрдайым клиенттерімізге жылдам әрі түсінікті қызмет көрсетуге тырысамыз.'}",Шымкент,Улица Казыбек би,
2025-12-11,18:04:28,5,"Өзираға алғыс айтамын. Қызмет көрсетудің жылдамдығы да, қарым-қатынасы да жоғары деңгейде. Барлық сұрағымды нақтылап, қолайлы шешім ұсынды.",Nursultan Amanov,0,"{'date_created': '2025-12-12T06:46:03.580345+07:00', 'id': '58277413', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Сіздің жылы сөздеріңіз үшін алғыс білдіреміз!'}",Шымкент,Улица Казыбек би,
2025-12-11,18:01:36,5,"Фридум Банктегі қызметке риза болдым. Қызметкер Өзира барлығын тез орындап, қажетті ақпаратты анық түсіндірді. Уақытымды алмай, мәселені сол жерде шешіп берді.",Городская легенда,0,"{'date_created': '2025-12-12T06:45:20.27885+07:00', 'id': '58277412', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚\nКері байланысыңыз үшін рақмет! Біз үшін сіздің уақытыңыз бен оң пікіріңіз маңызды 😊'}",Шымкент,Улица Казыбек би,қанатқызы өзира
2025-12-11,17:58:22,5,"Фридум Банкке ризашылығымды білдіремін. Қызметкер Өзира өте тез және түсінікті түрде қызмет көрсетті. Барлық сұрағымды асықпай түсіндіріп, мәселені қысқа уақытта шешіп берді. Осындай жауапкершілік пен сыпайылық қуантады.",Miko 📍,0,"{'date_created': '2025-12-12T06:41:28.81028+07:00', 'id': '58277396', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! 💚 Пікіріңіз үшін үлкен рахмет! Біз қызметіміздің сізге ұнағанына өте қуаныштымыз.'}",Шымкент,Улица Казыбек би,
2025-12-11,15:20:16,1,"Бұл банктен телефон алдым но историямда микрозайм алынған деп тұр еще 1айға жетпей жауып тастадым,сонда бұл банк емес займ ба? Историямды құртып алдым😕",Ай Ка,0,"{'date_created': '2025-12-12T06:35:21.779342+07:00', 'id': '58277360', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Біздің серіктесіміз Freedom Credit арқылы тауарлық бөлшектеп төлеу немесе микрокредит алу мүмкіндігі ұсынылады. \nТауарлық бөлшектеп төлеу МФО арқылы рәсімделсе де, кредиттік тарихқа кері әсер етпейді. Кредиттік тарихқа тек қаржылық міндеттемелерді дұрыс орындамау әсер етеді. \nОсындай пікір қалыптасқанына өкініш білдіреміз. Егер қосымша сұрақтарыңыз болса, бізге әрдайым Instagram Direct @bankffin.kz арқылы жаза аласыз.'}",Шымкент,Улица Казыбек би,
2025-12-10,18:35:11,5,"Озира менеджер өте керемет қыз екен, өте тиянақты түсіндіріп береді, жұмысыңыз алға баса берсін!",Aidin Ermekbaeva,0,"{'date_created': '2025-12-11T16:29:17.671173+07:00', 'id': '58249185', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Сіздің жылы пікіріңізге рақмет, қызмет көрсету біз үшін мәртебе!'}",Шымкент,Улица Казыбек би,
2025-12-10,17:07:53,5,"Бегімқұлова Алтынай керемет маман, тамаша қызмет көрсетті еңбегіңіз өне берсін🥰🔥🔥🔥",Dana Ahmetova,1,"{'date_created': '2025-12-10T18:20:09.484514+07:00', 'id': '58205529', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nОсындай керемет пікіріңізге үлкен рақмет! 🥰\nҚызмет көрсетудің сіздің көңіліңізден шыққанына қуаныштымыз. Әрдайым сізге сапалы қызмет көрсетуге қуаныштымыз! 💚'}",Шымкент,Улица Казыбек би,алтынай бегімқұлова
2025-12-10,17:07:07,5,Рақмет🌷жақсы қызмет көрсетті әрі жылдам шешіп алдым😍,Аружан Бекберген,1,"{'date_created': '2025-12-10T18:18:41.115483+07:00', 'id': '58205455', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңізге көп рақмет! 🌷Әрдайым көмектесуге дайынбыз! 💚'}",Шымкент,Улица Казыбек би,
2025-12-09,18:05:11,5,"Озира менеджер сондай сыпайы екен , барлығын толығымен түсіндіріп берді, еңбектеріңіз жана берсін.",Айнур Аширова,0,"{'date_created': '2025-12-10T18:16:27.615326+07:00', 'id': '58205356', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңізге үлкен рақмет! 😊'}",Шымкент,Улица Казыбек би,
2025-12-09,14:28:50,5,"Бүгінгі күні осы банк ең оптииальный банк. Кэшбек, промокоды береді. Бірақ пост терминалдар Шымкент қаласында жоқтың қасы. Посттерминал, банкомат көбейтуді сұраймыз. Өзира менеджер жақсы консультация береді.",Абай Кулназаров,1,"{'date_created': '2025-12-09T15:09:23.700491+07:00', 'id': '58140432', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет. Сіздің ұсыныстарыңызды назарға аламыз және қызметіміздің сізге ұнағанына қуаныштымыз!'}",Шымкент,Улица Казыбек би,
2025-12-09,14:14:37,5,Керемет жақсы банк,Толеген Куканбаев,0,"{'date_created': '2025-12-09T15:08:00.609466+07:00', 'id': '58140350', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nПікіріңізге көп рақмет! Қызмет көрсетуіміз сізге ұнағанына қуаныштымыз.'}",Шымкент,Улица Казыбек би,
