дата,время,рейтинг,текст,автор,likes_count,official_answer,город,отделение,люди
2026-01-19,14:42:02,5,Күшті,Ermurat Imanaliev,0,"{'date_created': '2026-01-19T15:02:33.919772+07:00', 'id': '59987160', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңіз үшін үлкен рахмет! Қызмет көрсету сізге ұнағанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2026-01-19,12:50:12,5,Айымға,Қалдыбай Мұзапбар,0,"{'date_created': '2026-01-19T13:53:12.397599+07:00', 'id': '59980831', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін алғысымызды білдіреміз. Әрдайым сізге сапалы қызмет көрсетуге дайынбыз.'}",Шымкент,Проспект Кунаева,
2026-01-16,19:14:42,5,Анар сапалы кызмет корсетти рахмет,Айдынбек Ешмуратов,0,"{'date_created': '2026-01-17T13:49:52.192886+07:00', 'id': '59896688', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Уақытыңызды бөліп, пікір қалдырғаныңыз үшін рақмет.'}",Шымкент,Проспект Кунаева,
2026-01-16,19:03:57,5,Супер ваизер Айымға көп көп рахмет жумысы жақсы,Болат Оспанов,0,"{'date_created': '2026-01-17T13:49:22.937048+07:00', 'id': '59896671', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nЖылы лебізіңіз үшін шын жүректен алғыс айтамыз. Сізге көрсетілген қызметтің көңіліңізден шыққанына қуаныштымыз😊'}",Шымкент,Проспект Кунаева,айым
2026-01-16,17:33:03,5,"Айымга рахмет,",Акжол Камалов,0,"{'date_created': '2026-01-17T13:46:41.20149+07:00', 'id': '59896551', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікір қалдырғаныңыз үшін көп рақмет🌟'}",Шымкент,Проспект Кунаева,
2026-01-16,17:18:04,5,Банк қызметкерлері өте жақсы,Фариза Тулебаева,0,"{'date_created': '2026-01-17T13:45:30.317463+07:00', 'id': '59896504', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nЖылы пікіріңіз үшін алғысымызды білдіреміз. Қызмет көрсету сапасын жоғары бағалағаныңыз біз үшін өте маңызды🙌🏻'}",Шымкент,Проспект Кунаева,
2026-01-16,15:30:27,5,Айымға рақмет өте жақсы түсіндірді,Дамира Нурходжаева,0,"{'date_created': '2026-01-16T17:21:09.000414+07:00', 'id': '59866498', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Жылы пікіріңізге үлкен рақмет.'}",Шымкент,Проспект Кунаева,айым
2026-01-16,14:33:45,5,Азамат деген менеджер жаксы кызмет корсетти акша аудартуға келгенмн бирак минутда стед тусирп берд,Гулзада Дехканова,0,"{'date_created': '2026-01-16T17:17:13.149283+07:00', 'id': '59866237', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңізге рақмет. Көрсетілген көмектің жедел әрі түсінікті болғанына қуаныштымыз!'}",Шымкент,Проспект Кунаева,
2026-01-16,11:03:05,5,Ю,Бекзат Киргизбаев,0,,Шымкент,Проспект Кунаева,
2026-01-15,19:40:04,5,"Захира апкеге Рахмет отте мыкты кызметкер екен сыпайлыгы отте кушти, осыдай жумыскерлер коп болсын, Рахмет апкеге улкен",Сакен Абдрахманов,0,"{'date_created': '2026-01-16T09:34:49.345356+07:00', 'id': '59842004', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Жылы пікір қалдырғаныңызға үлкен рақмет. Қызметіміз көңіліңізден шыққанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2026-01-15,18:13:24,5,Все круто и быстро,Sad1q 👀,0,"{'date_created': '2026-01-16T09:33:52.65113+07:00', 'id': '59841979', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброе утро! Нам приятно получать такие отзывы. Рады, что вы остались довольны обслуживанием.'}",Шымкент,Проспект Кунаева,
2026-01-13,17:39:47,5,Айымға рақметімді айтамын. Бәрін жақсылап түсіндірді. Өз ісінің мықты маманы!!,Алтынай Мауленова,0,"{'date_created': '2026-01-14T01:11:47.621607+07:00', 'id': '59719003', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Рақмет! Сізге сапалы қызмет көрсету біз үшін әрқашан маңызды 💚'}",Шымкент,Проспект Кунаева,
2026-01-13,15:44:16,5,Айым ханымга рахмет коп коп,Sadikbek Muhammedali,0,"{'date_created': '2026-01-14T01:11:16.312211+07:00', 'id': '59718974', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікір қалдырғаныңыз үшін рақмет!'}",Шымкент,Проспект Кунаева,
2026-01-13,13:17:49,5,"Айым менеджер топ, хорошо выполняет свою работу😘.",Danial Bilimhoz,0,"{'date_created': '2026-01-14T01:10:45.310286+07:00', 'id': '59718957', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! Благодарим за теплые слова!'}",Шымкент,Проспект Кунаева,
2026-01-13,13:01:29,5,Айым менеджер топ❤️,arnur ✌🏼,0,"{'date_created': '2026-01-14T01:10:27.984262+07:00', 'id': '59718945', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңіз үшін алғыс айтамыз!'}",Шымкент,Проспект Кунаева,
2026-01-13,12:33:12,5,Жақсы ақрарат алдым. Супервйзер Айым және бизнес менеджерлерге риза болдым.,Aidar Amireev,2,"{'date_created': '2026-01-14T01:10:09.273489+07:00', 'id': '59718938', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Сізге қызметіміз ұнағанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2026-01-13,12:31:48,5,"Фридом банкке рақмет. Айым супервайзер өте тиянақты, түсінікті барлығын түсіндірді. Рақмет🫶",Сандугаш Турлибекова,0,"{'date_created': '2026-01-14T01:09:31.49894+07:00', 'id': '59718922', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Рақмет, сіздің жылы сөздеріңіз бізді қуантады! 💚'}",Шымкент,Проспект Кунаева,
2026-01-13,12:13:48,5,5,Батырхан Танабаев,0,"{'date_created': '2026-01-14T01:09:09.461128+07:00', 'id': '59718917', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Жоғары бағаңызға көп рақмет!'}",Шымкент,Проспект Кунаева,
2026-01-12,18:23:19,5,Асема рахмет көп көп сізге.,Бекзат Кантбеков,1,"{'date_created': '2026-01-14T01:05:44.111424+07:00', 'id': '59718837', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Пікіріңізге рақмет!'}",Шымкент,Проспект Кунаева,
2026-01-12,14:17:11,4,Открыл карту и сотрудники банка очень вежливые👍,Sergali Duisebaev,1,"{'date_created': '2026-01-12T17:17:15.641047+07:00', 'id': '59630396', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день!\nБлагодарим вас за тёплый отзыв! Рады, что смогли помочь быстро и качественно.'}",Шымкент,Проспект Кунаева,
2026-01-12,13:56:03,5,Керемет!,ashirbekwich. n,0,"{'date_created': '2026-01-12T17:17:07.398+07:00', 'id': '59630375', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nІзгі сөздеріңіз үшін алғыс білдіреміз! Сізге көмектесе алғанымызға қуаныштымыз.'}",Шымкент,Проспект Кунаева,
2026-01-11,20:57:14,5,Мадина апше кушти обслуживания жасады Рахмет,Balnur Tolep,0,"{'date_created': '2026-01-12T05:24:51.331209+07:00', 'id': '59581671', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Қызметіміз көңіліңізден шыққанына қуаныштымыз.'}",Шымкент,Проспект Кунаева,амандыкова мадина
2026-01-10,14:43:33,5,"Менеджер Мадина апкеге рақмет,сұрақтарға нақты толық жауап ала алдым🥰🥰🥰",Amina 💘,0,"{'date_created': '2026-01-11T02:29:54.926462+07:00', 'id': '59548558', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Осындай пікіріңіз үшін үлкен рахмет 🙏 Сізге сәттілік тілейміз!💚'}",Шымкент,Проспект Кунаева,амандыкова мадина
2026-01-09,21:20:14,1,Бтшт,Серикбай Алиайдарулы,0,,Шымкент,Проспект Кунаева,
2026-01-09,18:00:29,1,Өте нашар,Еламан Жолдыкара,0,"{'date_created': '2026-01-10T05:56:45.308215+07:00', 'id': '59517427', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Сізде осындай әсер қалыптасқаны үшін шын жүректен өкініш білдіреміз. Біз әрдайым қызмет көрсету сапасын жақсартуға тырысамыз және жағдайдың барлық егжей-тегжейін түсіну біз үшін маңызды. Бізге Direct Instagram @bankffin.kz арқылы жазуыңызды сұраймыз.'}",Шымкент,Проспект Кунаева,
2026-01-09,17:29:28,5,Өте жақсы қызмет көрсетеді рахмет,Zhadyra Baurayeva,0,"{'date_created': '2026-01-09T20:52:42.298076+07:00', 'id': '59506691', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн, пікіріңізге үлкен рахмет 💚'}",Шымкент,Проспект Кунаева,
2026-01-09,13:13:16,5,Менеджер Абдулла рахмет,Гулзат Сангинова,0,"{'date_created': '2026-01-09T13:50:48.433288+07:00', 'id': '59485111', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Проспект Кунаева,абдулла
2026-01-08,19:12:36,5,Спасибо сотрудникам Фридом банк. Обслуживание на высшем уровне. Вежливые. Знают свое дело,Дана Абубакирова,0,"{'date_created': '2026-01-08T20:00:51.437877+07:00', 'id': '59462347', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Спасибо большое за отзыв и оценку! Успехов вам 💚'}",Шымкент,Проспект Кунаева,
2026-01-08,18:37:42,5,"Айым,Анар, Роза Профессионалый своего дела Супер 👍",Anarbek Sugraliyev,0,"{'date_created': '2026-01-08T20:00:46.12312+07:00', 'id': '59462343', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер! Спасибо за доверие! Рады видеть вас снова 💚'}",Шымкент,Проспект Кунаева,анар
2026-01-08,18:32:03,5,Қызмет көрсету өте жоғары деңгейде. Қызметкерлері білікті мамандар. Әсіресе кассада отырған Гүлжаухар деген қыздаың қызмет көрсетуі ұнады. Рақмет.,Асхан Орынбасаров,0,"{'date_created': '2026-01-08T20:00:33.650646+07:00', 'id': '59462330', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Пікіріңіз бен жылы лебізіңіз үшін үлкен рахмет! 💚 \nСізге әрдайым жоғары деңгейде қызмет көрсету үшін бар күшімізді саламыз!'}",Шымкент,Проспект Кунаева,
2026-01-07,01:43:50,5,"Өте керемет сапалы қызмет, рахмет!",Merey Talibitdin,0,"{'date_created': '2026-01-08T19:58:18.24322+07:00', 'id': '59462216', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы кеш, жылы пікіріңіз бен бағаңыз үшін үлкен рақмет! 💚'}",Шымкент,Проспект Кунаева,
2026-01-06,16:53:39,5,Очень вежливый персонал,Малика Артукбаева,0,"{'date_created': '2026-01-10T05:00:23.193077+07:00', 'id': '59517170', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! Спасибо за обратную связь! Мы всегда готовы обеспечить качественное обслуживание. 💚'}",Шымкент,Проспект Кунаева,
2026-01-06,15:12:09,5,Обслуживание 👍,Bekbolat Tilepov,0,"{'date_created': '2026-01-08T19:57:23.054949+07:00', 'id': '59462170', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Огромное спасибо за отзыв и оценку. 💚'}",Шымкент,Проспект Кунаева,
2026-01-06,14:27:29,5,"Работник банка Анара - хороший специалист!
Она оказала супер услугу по открытию счета в банке!👍",Бастар Ескараев,0,"{'date_created': '2026-01-08T19:57:13.302358+07:00', 'id': '59462166', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Бастар, добрый вечер, благодарим вас за приятный отзыв 🔥 Нам очень приятно 💚'}",Шымкент,Проспект Кунаева,
2026-01-06,13:51:36,5,Оте жақсы услуга корсетеді екен барын нақты анық тусіндіріп берді,Апон Омар,0,"{'date_created': '2026-01-08T19:57:04.800296+07:00', 'id': '59462159', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Проспект Кунаева,
2026-01-05,18:27:55,5,"Обслуживание күшті, қыздарға рахмет, барлығын түсіндіріп до конца қасымыздан кетпей. Жақсы банк",Меирбек Раимбеков,0,"{'date_created': '2026-01-06T07:42:30.106844+07:00', 'id': '59358926', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Рақмет! Қызметіміз сізге ұнағанына қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,
2026-01-05,13:29:25,5,Анар өте керемет түсінідіріп берді тамаша👍,Арман Дусебаев,0,"{'date_created': '2026-01-05T14:26:55.527539+07:00', 'id': '59328626', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз бен кері байланысыңыз үшін алғыс айтамыз.💚'}",Шымкент,Проспект Кунаева,
2026-01-05,12:58:32,5,"Филиал жақсы , тез қызмет жасады рпхмет сіздерге👍👍👍👍",Saken Baimenov,0,"{'date_created': '2026-01-05T14:23:34.506417+07:00', 'id': '59328460', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Ізгі пікіріңізге үлкен рақмет.💚'}",Шымкент,Проспект Кунаева,
2026-01-05,12:49:03,5,Айым,Нургали Рысбаев,0,"{'date_created': '2026-01-05T14:22:23.221775+07:00', 'id': '59328398', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Благодарим вас за обратную связь.💚'}",Шымкент,Проспект Кунаева,
2026-01-05,11:59:33,5,Сапалы қызмет👍,Beksultan Kuanysh,0,"{'date_created': '2026-01-05T14:18:58.734252+07:00', 'id': '59328194', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет.💚'}",Шымкент,Проспект Кунаева,
2025-12-31,20:35:46,2,Жаңа жылдық жұмыс кестелеріңіз қандай? Тек 5-іне жұмыс жасайсыздар ма?,Murat Akbota,0,"{'date_created': '2026-01-04T11:44:27.955907+07:00', 'id': '59286195', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Банк филиалдарының қаңтар айында демалыс және мереке күндеріндегі жұмыс кестесі: 31 желтоқсан – жұмыс күні 09:00-ден 16:00-ге дейін\n1, 2, 3, 4 қаңтар – демалыс күндері\n5, 6 қаңтар – жұмыс күндері 09:00-ден 18:00-ге дейін\n7 қаңтар – демалыс күні'}",Шымкент,Проспект Кунаева,
2025-12-30,14:12:37,5,Айым рахмет барине комектесп тусндирдi сервесине рахмет,MER 097,0,"{'date_created': '2026-01-04T11:42:43.081123+07:00', 'id': '59286173', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн!\nБіз әрдайым клиентке жоғары деңгейде қызмет көрсетуге тырысамыз.'}",Шымкент,Проспект Кунаева,айым
2025-12-29,18:15:08,5,"Өте күшті, керемет қызмет корсеттыы",Sailaubay Ulzhalgas🧚🏼‍♀️,0,"{'date_created': '2025-12-29T19:07:07.508518+07:00', 'id': '59136058', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Сайлаубай, жоғары бағалағаныңызға үлкен рақмет 😌 Қызмет көрсету біз үшін — қуаныш!'}",Шымкент,Проспект Кунаева,
2025-12-29,16:13:17,5,Рахмет,Серикбол Маматалиев,0,"{'date_created': '2025-12-29T19:07:55.836149+07:00', 'id': '59136097', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Серікбол, пікіріңіз үшін үлкен рақмет 💚 Сізді қайта күтеміз!'}",Шымкент,Проспект Кунаева,
2025-12-29,14:18:53,5,Супервайзер Айым очень отзывчивая💐.помогла быстро решить мои вопросы💯,Мадина Карабаева,0,"{'date_created': '2025-12-29T14:50:03.70548+07:00', 'id': '59116491', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день, Мадина! Большое спасибо за приятный отклик 🤗 Мы рады, что вам всё понравилось.'}",Шымкент,Проспект Кунаева,айым
2025-12-29,13:59:41,5,Обслуживание очень отличное Абдулла молодец,Meirzhan,0,"{'date_created': '2025-12-29T14:49:31.513752+07:00', 'id': '59116440', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Meirzhan, здравствуйте, спасибо вам большое за доверие. Всегда рады вам!'}",Шымкент,Проспект Кунаева,абдулла
2025-12-29,12:40:04,5,Айымға рахмет,Раушан Сартбайкызы,0,"{'date_created': '2025-12-29T14:47:56.333726+07:00', 'id': '59116287', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн, Раушан! Бізді таңдағаныңызға үлкен рақмет. Сізге әрқашан қуаныштымыз 💚'}",Шымкент,Проспект Кунаева,айым
2025-12-29,11:34:55,5,Менеджерлер өте керемет жұмыс жасайды рахмет! Ісіңіз алға баса берсін,Ақтолқын Орынбай,0,"{'date_created': '2025-12-29T14:45:48.44553+07:00', 'id': '59116063', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Ақтолқын, жұмысымызға жылы лебіз білдіргеніңізге рақмет, тағы да келіп тұрыңыз, сізді әрқашан қуана қарсы аламыз💚'}",Шымкент,Проспект Кунаева,
2025-12-26,13:37:42,5,Рахмет барлығы зор,Sultanbek Sharipbaev,0,"{'date_created': '2025-12-26T13:41:09.376342+07:00', 'id': '58990459', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет, бұл біз үшін өте маңызды 💚.'}",Шымкент,Проспект Кунаева,
2025-12-25,23:24:13,1,"Хотела выпустить пластиковую карту, на приложений можно выбрать дизайн и где этот дизайн доступен по адресу, пришли а здесь только старые дизайны и только 4 шт . Просто могли и по другому адресу , но из за того что здесь этот дизайн был доступен пошли сюда , а там нет их, пустая трата времени",Сара Амандыкова,0,"{'date_created': '2025-12-26T13:39:41.55881+07:00', 'id': '58990336', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Нам очень жаль, что вы столкнулись с такой ситуацией. Пожалуйста, свяжитесь с нами удобным для вас способом: через Instagram Direct @bankffin.kz, WhatsApp по номеру +7 776 1 595 595, на горячую линию 595, либо оставьте свои контактные данные - мы обязательно свяжемся с вами и постараемся помочь как можно скорее.'}",Шымкент,Проспект Кунаева,
2025-12-25,14:43:22,5,"Очень хорошее обслуживание, персанал очень вежливый",Несибеля Серкбаева,0,"{'date_created': '2025-12-26T13:32:33.776081+07:00', 'id': '58989745', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Спасибо за ваш отзыв, нам очень приятно 💚'}",Шымкент,Проспект Кунаева,
2025-12-25,14:33:33,5,"Дорогой банк «Freedom», Я хочу выразить благодарность за высший уровень обслуживания ! Особенно благодарю сотрудницу АНАР! За ее профессионализм, внимание к деталям и теплоту в общении. Спасибо за то, что сделали мой визит особенным ❤️❤️❤️❤️ Было на столько уютно, что не хотелось уходить ☺️☺️☺️ ( и у вас очень красивые дизайны карт, в самое сердечко) 🌸🌸🌸",Акерке Зибашова,0,"{'date_created': '2025-12-26T13:30:54.560211+07:00', 'id': '58989585', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый день! Большое спасибо за тёплый отзыв - нам очень приятно получать вашу обратную связь. Рады, что вам всё нравится в нашем банке и что вы с нами 💚'}",Шымкент,Проспект Кунаева,
2025-12-25,12:23:34,5,Барлығы керемет менеджерлердің отношениесі сондай жылы ❤️‍🔥,Dilnoza Al1sherovna,0,"{'date_created': '2025-12-25T12:39:55.078298+07:00', 'id': '58936519', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы таң! Осындай керемет пікіріңіз үшін шын жүректен алғыс білдіреміз🤗 Әрбір келуіңізде сізге дәл осындай жағымды әсер сыйлауға бар күшімізді саламыз💚'}",Шымкент,Проспект Кунаева,
2025-12-25,01:50:54,5,"Отличное обслуживание менеджера-девушки! Благодарю! Разъяснила как пользоваться онлайн картой, просвятила в пользовании некоторыми онлайн-услугами банка!",Зульфия 💖,0,"{'date_created': '2025-12-25T02:15:17.611147+07:00', 'id': '58925127', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи! Благодарим за ваш отзыв! Всегда рады помочь! 💚'}",Шымкент,Проспект Кунаева,
2025-12-25,00:07:03,5,рессепшындагы Максаткызы Айым деген супервайзерга рахмет жумысы оте тианакты жумысын жаксы аткарады екен жалпы маган фридом банк обслуживаниеси унады кушты,Куттыбек .,0,"{'date_created': '2025-12-25T02:14:56.155624+07:00', 'id': '58925120', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн! Сіздің жоғары бағаңыз бізге үлкен қуаныш сыйлайды. Рақмет! 💚'}",Шымкент,Проспект Кунаева,
2025-12-24,19:45:30,5,Абдулла ағайға рахмеет,Aminа .,0,"{'date_created': '2025-12-24T21:38:25.156167+07:00', 'id': '58915413', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Проспект Кунаева,абдулла
2025-12-24,18:42:30,5,Обслуживание на пять,Olzhas Daurenbekov,0,"{'date_created': '2025-12-24T21:38:22.189249+07:00', 'id': '58915408', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': '💚💚💚'}",Шымкент,Проспект Кунаева,
2025-12-24,17:40:09,5,Спасибо вам Амандыкова Мадина прекрасно ответила на все вопросы,Alinur Izatulla,0,"{'date_created': '2025-12-24T21:38:16.345281+07:00', 'id': '58915400', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Здравствуйте. Спасибо вам за теплые слова!!! Ждём вас вновь 🙏🏼💚'}",Шымкент,Проспект Кунаева,амандыкова мадина
2025-12-24,17:29:00,5,Выражаю свою благодарность сотруднице Фридум банк Амандыковой Мадине за оперативную работу менеджерам !!! 👍👍👍👍👍👍,Feruza Aliakparova,0,"{'date_created': '2025-12-24T21:38:09.061674+07:00', 'id': '58915396', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Добрый вечер. Спасибо за приятный отзыв!!! Были рады вас видеть 💚'}",Шымкент,Проспект Кунаева,
2025-12-24,17:11:20,5,Благодарю менеджеров за быстрое обслуживание,Айгерим Мукатова,0,"{'date_created': '2025-12-24T21:37:57.470615+07:00', 'id': '58915388', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Айгерим. Благодарим вас за отзыв, всегда вам рады 💚'}",Шымкент,Проспект Кунаева,
2025-12-24,14:50:33,5,БАНК кызметкерлери өте тамаша қызмет көрсетті- Анар және Айымға рахмет молодцы,Marat Sermanizov,0,"{'date_created': '2025-12-24T21:37:47.95094+07:00', 'id': '58915381', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Пікіріңізге үлкен рахмет, Анар мен Айымға міндетті түрде жеткіземіз - осындай бағалау бізге күш береді 💚'}",Шымкент,Проспект Кунаева,айым
2025-12-23,19:48:55,5,спасибо за быструю консультацию,Банушааа Аман,0,"{'date_created': '2025-12-24T06:56:12.834609+07:00', 'id': '58864447', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи!\nСпасибо за ваш отзыв! \nРады, что консультация прошла быстро и эффективно. \nВсегда к вашим услугам! 💚'}",Шымкент,Проспект Кунаева,
2025-12-23,19:44:30,5,"Спасибо консультацию, спасибо менеджерам",Akonya I,0,"{'date_created': '2025-12-24T06:51:22.868972+07:00', 'id': '58864405', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи!\nСпасибо за ваш отзыв! \nРады, что консультация была для вас полезной. \nВсегда готовы помочь! 💚'}",Шымкент,Проспект Кунаева,
2025-12-23,19:41:38,5,Сервис на высшем уровне. Рахмет😍,Айсана Абдуллина,0,"{'date_created': '2025-12-24T06:46:50.931045+07:00', 'id': '58864385', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Доброй ночи!\nСпасибо большое за ваш отзыв! \nРады, что вы остались довольны уровнем сервиса - это лучшая награда для нашей команды. \nСпасибо, что выбираете нас! 💚'}",Шымкент,Проспект Кунаева,
2025-12-23,19:40:27,5,"Супервайзер Анар, коп коп рахмет",Adil Bedretdinov,0,"{'date_created': '2025-12-24T06:40:23.20746+07:00', 'id': '58864365', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн!\nПікіріңізге рақмет! \nҚызметімізге көңіліңіз толғанына қуаныштымыз. \nАлдағы уақытта да сізге сапалы және жылдам қызмет көрсету үшін бар күшімізді саламыз! 💚'}",Шымкент,Проспект Кунаева,анар
2025-12-23,19:40:16,5,👍🏻👍🏻,Екося Абдыхадырова,0,"{'date_created': '2025-12-24T06:37:37.040762+07:00', 'id': '58864345', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, филиал в г. Шымкенте', 'text': 'Қайырлы түн!\nПікіріңізге көп рақмет! \nҚызметімізге жоғары баға бергеніңізге қуаныштымыз. \nБізбен бірге болғаныңызға рақмет!'}",Шымкент,Проспект Кунаева,
